Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num,Importance_Impact,Final_Price
156,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Bronze,7,259,0.49,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,3,28,33,777.0,310.8
157,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Gold,3,619,0.44,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,3,28,33,928.5,371.4
158,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Gold,5,619,0.33,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,3,28,33,928.5,371.4
159,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Gold,7,619,0.34,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,3,28,33,928.5,371.4
160,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Diamond,3,825,0.25,2022,3.0,275.0,0.0,0.2,0.1,,2,1,3,28,33,825.0,330.0
161,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Diamond,5,825,0.35,2022,3.0,275.0,0.0,0.1,0.1,,2,1,3,28,33,825.0,330.0
162,Qatar,Senegal,Al Thumama Stadium,Group Stage,low,Diamond,7,825,0.3,2022,3.0,275.0,0.0,0.0,0.1,,2,1,3,28,33,825.0,330.0
163,Netherlands,Ecuador,Khalifa International,Group Stage,low,Bronze,3,259,0.27,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,5,21,12,777.0,310.8
164,Netherlands,Ecuador,Khalifa International,Group Stage,low,Bronze,5,259,0.39,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,5,21,12,777.0,310.8
165,Netherlands,Ecuador,Khalifa International,Group Stage,low,Bronze,7,259,0.34,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,5,21,12,777.0,310.8
166,Netherlands,Ecuador,Khalifa International,Group Stage,low,Gold,3,619,0.22,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,5,21,12,928.5,371.4
167,Netherlands,Ecuador,Khalifa International,Group Stage,low,Gold,5,619,0.22,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,5,21,12,928.5,371.4
168,Netherlands,Ecuador,Khalifa International,Group Stage,low,Gold,7,619,0.37,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,5,21,12,928.5,371.4
169,Netherlands,Ecuador,Khalifa International,Group Stage,low,Diamond,3,825,0.28,2022,3.0,275.0,0.0,0.2,0.1,,2,1,5,21,12,825.0,330.0
170,Netherlands,Ecuador,Khalifa International,Group Stage,low,Diamond,5,825,0.31,2022,3.0,275.0,0.0,0.1,0.1,,2,1,5,21,12,825.0,330.0
171,Netherlands,Ecuador,Khalifa International,Group Stage,low,Diamond,7,825,0.48,2022,3.0,275.0,0.0,0.0,0.1,,2,1,5,21,12,825.0,330.0
172,England,USA,Al Bayt Stadium,Group Stage,low,Bronze,3,259,0.26,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,1,12,41,777.0,310.8
173,England,USA,Al Bayt Stadium,Group Stage,low,Bronze,5,259,0.25,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,1,12,41,777.0,310.8
174,England,USA,Al Bayt Stadium,Group Stage,low,Bronze,7,259,0.35,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,1,12,41,777.0,310.8
175,England,USA,Al Bayt Stadium,Group Stage,low,Gold,3,619,0.38,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,1,12,41,928.5,371.4
176,England,USA,Al Bayt Stadium,Group Stage,low,Gold,5,619,0.21,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,1,12,41,928.5,371.4
177,England,USA,Al Bayt Stadium,Group Stage,low,Gold,7,619,0.39,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,1,12,41,928.5,371.4
178,England,USA,Al Bayt Stadium,Group Stage,low,Diamond,3,825,0.49,2022,3.0,275.0,0.0,0.2,0.1,,2,1,1,12,41,825.0,330.0
179,England,USA,Al Bayt Stadium,Group Stage,low,Diamond,5,825,0.37,2022,3.0,275.0,0.0,0.1,0.1,,2,1,1,12,41,825.0,330.0
180,England,USA,Al Bayt Stadium,Group Stage,low,Diamond,7,825,0.48,2022,3.0,275.0,0.0,0.0,0.1,,2,1,1,12,41,825.0,330.0
181,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Bronze,3,259,0.35,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,2,37,2,777.0,310.8
182,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Bronze,5,259,0.45,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,2,37,2,777.0,310.8
183,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Bronze,7,259,0.49,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,2,37,2,777.0,310.8
184,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Gold,3,619,0.24,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,2,37,2,928.5,371.4
185,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Gold,5,619,0.29,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,2,37,2,928.5,371.4
186,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Gold,7,619,0.27,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,2,37,2,928.5,371.4
187,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Diamond,3,825,0.49,2022,3.0,275.0,0.0,0.2,0.1,,2,1,2,37,2,825.0,330.0
188,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Diamond,5,825,0.42,2022,3.0,275.0,0.0,0.1,0.1,,2,1,2,37,2,825.0,330.0
189,Tunisia,Australia,Al Janoub Stadium,Group Stage,low,Diamond,7,825,0.26,2022,3.0,275.0,0.0,0.0,0.1,,2,1,2,37,2,825.0,330.0
190,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Bronze,3,259,0.3,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,4,26,32,777.0,310.8
191,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Bronze,5,259,0.36,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,4,26,32,777.0,310.8
192,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Bronze,7,259,0.35,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,4,26,32,777.0,310.8
193,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Gold,3,619,0.47,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,4,26,32,928.5,371.4
194,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Gold,5,619,0.3,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,4,26,32,928.5,371.4
195,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Gold,7,619,0.47,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,4,26,32,928.5,371.4
196,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Diamond,3,825,0.22,2022,3.0,275.0,0.0,0.2,0.1,,2,1,4,26,32,825.0,330.0
197,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Diamond,5,825,0.34,2022,3.0,275.0,0.0,0.1,0.1,,2,1,4,26,32,825.0,330.0
198,Poland,Saudi Arabia,Education City Stadium,Group Stage,low,Diamond,7,825,0.33,2022,3.0,275.0,0.0,0.0,0.1,,2,1,4,26,32,825.0,330.0
199,France,Denmark,Stadium 974,Group Stage,low,Bronze,3,259,0.45,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,7,13,11,777.0,310.8
200,France,Denmark,Stadium 974,Group Stage,low,Bronze,5,259,0.24,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,7,13,11,777.0,310.8
201,France,Denmark,Stadium 974,Group Stage,low,Bronze,7,259,0.24,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,7,13,11,777.0,310.8
202,France,Denmark,Stadium 974,Group Stage,low,Gold,3,619,0.48,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,7,13,11,928.5,371.4
203,France,Denmark,Stadium 974,Group Stage,low,Gold,5,619,0.47,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,7,13,11,928.5,371.4
204,France,Denmark,Stadium 974,Group Stage,low,Gold,7,619,0.28,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,7,13,11,928.5,371.4
205,France,Denmark,Stadium 974,Group Stage,low,Diamond,3,825,0.28,2022,3.0,275.0,0.0,0.2,0.1,,2,1,7,13,11,825.0,330.0
206,France,Denmark,Stadium 974,Group Stage,low,Diamond,5,825,0.47,2022,3.0,275.0,0.0,0.1,0.1,,2,1,7,13,11,825.0,330.0
207,France,Denmark,Stadium 974,Group Stage,low,Diamond,7,825,0.23,2022,3.0,275.0,0.0,0.0,0.1,,2,1,7,13,11,825.0,330.0
208,Argentina,Mexico,Lusail Stadium,Group Stage,low,Bronze,3,259,0.36,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,6,0,22,777.0,310.8
209,Argentina,Mexico,Lusail Stadium,Group Stage,low,Bronze,5,259,0.31,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,6,0,22,777.0,310.8
210,Argentina,Mexico,Lusail Stadium,Group Stage,low,Bronze,7,259,0.34,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,6,0,22,777.0,310.8
211,Argentina,Mexico,Lusail Stadium,Group Stage,low,Gold,3,619,0.27,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,6,0,22,928.5,371.4
212,Argentina,Mexico,Lusail Stadium,Group Stage,low,Gold,5,619,0.24,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,6,0,22,928.5,371.4
213,Argentina,Mexico,Lusail Stadium,Group Stage,low,Gold,7,619,0.22,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,6,0,22,928.5,371.4
214,Argentina,Mexico,Lusail Stadium,Group Stage,low,Diamond,3,825,0.3,2022,3.0,275.0,0.0,0.2,0.1,,2,1,6,0,22,825.0,330.0
215,Argentina,Mexico,Lusail Stadium,Group Stage,low,Diamond,5,825,0.21,2022,3.0,275.0,0.0,0.1,0.1,,2,1,6,0,22,825.0,330.0
216,Argentina,Mexico,Lusail Stadium,Group Stage,low,Diamond,7,825,0.41,2022,3.0,275.0,0.0,0.0,0.1,,2,1,6,0,22,825.0,330.0
217,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Bronze,3,259,0.35,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,0,18,9,777.0,310.8
218,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Bronze,5,259,0.27,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,0,18,9,777.0,310.8
219,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Bronze,7,259,0.48,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,0,18,9,777.0,310.8
220,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Gold,3,619,0.38,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,0,18,9,928.5,371.4
221,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Gold,5,619,0.22,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,0,18,9,928.5,371.4
222,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Gold,7,619,0.26,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,0,18,9,928.5,371.4
223,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Diamond,3,825,0.34,2022,3.0,275.0,0.0,0.2,0.1,,2,1,0,18,9,825.0,330.0
224,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Diamond,5,825,0.36,2022,3.0,275.0,0.0,0.1,0.1,,2,1,0,18,9,825.0,330.0
225,Japan,Costa Rica,Ahmad Bin Ali Stadium,Group Stage,low,Diamond,7,825,0.26,2022,3.0,275.0,0.0,0.0,0.1,,2,1,0,18,9,825.0,330.0
226,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Bronze,3,259,0.22,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,3,2,23,777.0,310.8
227,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Bronze,5,259,0.46,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,3,2,23,777.0,310.8
228,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Bronze,7,259,0.4,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,3,2,23,777.0,310.8
229,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Gold,3,619,0.29,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,3,2,23,928.5,371.4
230,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Gold,5,619,0.48,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,3,2,23,928.5,371.4
231,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Gold,7,619,0.44,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,3,2,23,928.5,371.4
232,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Diamond,3,825,0.41,2022,3.0,275.0,0.0,0.2,0.1,,2,1,3,2,23,825.0,330.0
233,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Diamond,5,825,0.36,2022,3.0,275.0,0.0,0.1,0.1,,2,1,3,2,23,825.0,330.0
234,Belgium,Morocco,Al Thumama Stadium,Group Stage,low,Diamond,7,825,0.26,2022,3.0,275.0,0.0,0.0,0.1,,2,1,3,2,23,825.0,330.0
235,Croatia,Canada,Khalifa International,Group Stage,low,Bronze,3,259,0.21,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,5,8,6,777.0,310.8
236,Croatia,Canada,Khalifa International,Group Stage,low,Bronze,5,259,0.45,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,5,8,6,777.0,310.8
237,Croatia,Canada,Khalifa International,Group Stage,low,Bronze,7,259,0.21,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,5,8,6,777.0,310.8
238,Croatia,Canada,Khalifa International,Group Stage,low,Gold,3,619,0.36,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,5,8,6,928.5,371.4
239,Croatia,Canada,Khalifa International,Group Stage,low,Gold,5,619,0.34,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,5,8,6,928.5,371.4
240,Croatia,Canada,Khalifa International,Group Stage,low,Gold,7,619,0.3,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,5,8,6,928.5,371.4
241,Croatia,Canada,Khalifa International,Group Stage,low,Diamond,3,825,0.5,2022,3.0,275.0,0.0,0.2,0.1,,2,1,5,8,6,825.0,330.0
242,Croatia,Canada,Khalifa International,Group Stage,low,Diamond,5,825,0.32,2022,3.0,275.0,0.0,0.1,0.1,,2,1,5,8,6,825.0,330.0
243,Croatia,Canada,Khalifa International,Group Stage,low,Diamond,7,825,0.26,2022,3.0,275.0,0.0,0.0,0.1,,2,1,5,8,6,825.0,330.0
244,Spain,Germany,Al Bayt Stadium,Group Stage,low,Bronze,3,259,0.43,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,1,34,16,777.0,310.8
245,Spain,Germany,Al Bayt Stadium,Group Stage,low,Bronze,5,259,0.36,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,1,34,16,777.0,310.8
246,Spain,Germany,Al Bayt Stadium,Group Stage,low,Bronze,7,259,0.29,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,1,34,16,777.0,310.8
247,Spain,Germany,Al Bayt Stadium,Group Stage,low,Gold,3,619,0.31,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,1,34,16,928.5,371.4
248,Spain,Germany,Al Bayt Stadium,Group Stage,low,Gold,5,619,0.42,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,1,34,16,928.5,371.4
249,Spain,Germany,Al Bayt Stadium,Group Stage,low,Gold,7,619,0.45,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,1,34,16,928.5,371.4
250,Spain,Germany,Al Bayt Stadium,Group Stage,low,Diamond,3,825,0.44,2022,3.0,275.0,0.0,0.2,0.1,,2,1,1,34,16,825.0,330.0
251,Spain,Germany,Al Bayt Stadium,Group Stage,low,Diamond,5,825,0.42,2022,3.0,275.0,0.0,0.1,0.1,,2,1,1,34,16,825.0,330.0
252,Spain,Germany,Al Bayt Stadium,Group Stage,low,Diamond,7,825,0.22,2022,3.0,275.0,0.0,0.0,0.1,,2,1,1,34,16,825.0,330.0
253,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Bronze,3,259,0.24,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,2,4,34,777.0,310.8
254,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Bronze,5,259,0.44,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,2,4,34,777.0,310.8
255,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Bronze,7,259,0.22,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,2,4,34,777.0,310.8
256,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Gold,3,619,0.35,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,2,4,34,928.5,371.4
257,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Gold,5,619,0.33,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,2,4,34,928.5,371.4
258,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Gold,7,619,0.36,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,2,4,34,928.5,371.4
259,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Diamond,3,825,0.31,2022,3.0,275.0,0.0,0.2,0.1,,2,1,2,4,34,825.0,330.0
260,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Diamond,5,825,0.3,2022,3.0,275.0,0.0,0.1,0.1,,2,1,2,4,34,825.0,330.0
261,Cameroon,Serbia,Al Janoub Stadium,Group Stage,low,Diamond,7,825,0.3,2022,3.0,275.0,0.0,0.0,0.1,,2,1,2,4,34,825.0,330.0
262,South Korea,Ghana,Education City Stadium,Group Stage,low,Bronze,3,259,0.41,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,4,33,17,777.0,310.8
263,South Korea,Ghana,Education City Stadium,Group Stage,low,Bronze,5,259,0.45,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,4,33,17,777.0,310.8
264,South Korea,Ghana,Education City Stadium,Group Stage,low,Bronze,7,259,0.34,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,4,33,17,777.0,310.8
265,South Korea,Ghana,Education City Stadium,Group Stage,low,Gold,3,619,0.33,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,4,33,17,928.5,371.4
266,South Korea,Ghana,Education City Stadium,Group Stage,low,Gold,5,619,0.39,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,4,33,17,928.5,371.4
267,South Korea,Ghana,Education City Stadium,Group Stage,low,Gold,7,619,0.21,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,4,33,17,928.5,371.4
268,South Korea,Ghana,Education City Stadium,Group Stage,low,Diamond,3,825,0.21,2022,3.0,275.0,0.0,0.2,0.1,,2,1,4,33,17,825.0,330.0
269,South Korea,Ghana,Education City Stadium,Group Stage,low,Diamond,5,825,0.47,2022,3.0,275.0,0.0,0.1,0.1,,2,1,4,33,17,825.0,330.0
270,South Korea,Ghana,Education City Stadium,Group Stage,low,Diamond,7,825,0.44,2022,3.0,275.0,0.0,0.0,0.1,,2,1,4,33,17,825.0,330.0
271,Brazil,Switzerland,Stadium 974,Group Stage,low,Bronze,3,259,0.24,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,7,3,39,777.0,310.8
272,Brazil,Switzerland,Stadium 974,Group Stage,low,Bronze,5,259,0.24,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,7,3,39,777.0,310.8
273,Brazil,Switzerland,Stadium 974,Group Stage,low,Bronze,7,259,0.39,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,7,3,39,777.0,310.8
274,Brazil,Switzerland,Stadium 974,Group Stage,low,Gold,3,619,0.26,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,7,3,39,928.5,371.4
275,Brazil,Switzerland,Stadium 974,Group Stage,low,Gold,5,619,0.49,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,7,3,39,928.5,371.4
276,Brazil,Switzerland,Stadium 974,Group Stage,low,Gold,7,619,0.26,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,7,3,39,928.5,371.4
277,Brazil,Switzerland,Stadium 974,Group Stage,low,Diamond,3,825,0.21,2022,3.0,275.0,0.0,0.2,0.1,,2,1,7,3,39,825.0,330.0
278,Brazil,Switzerland,Stadium 974,Group Stage,low,Diamond,5,825,0.25,2022,3.0,275.0,0.0,0.1,0.1,,2,1,7,3,39,825.0,330.0
279,Brazil,Switzerland,Stadium 974,Group Stage,low,Diamond,7,825,0.33,2022,3.0,275.0,0.0,0.0,0.1,,2,1,7,3,39,825.0,330.0
280,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Bronze,3,259,0.37,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,6,27,42,777.0,310.8
281,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Bronze,5,259,0.3,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,6,27,42,777.0,310.8
282,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Bronze,7,259,0.4,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,6,27,42,777.0,310.8
283,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Gold,3,619,0.38,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,6,27,42,928.5,371.4
284,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Gold,5,619,0.33,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,6,27,42,928.5,371.4
285,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Gold,7,619,0.27,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,6,27,42,928.5,371.4
286,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Diamond,3,825,0.23,2022,3.0,275.0,0.0,0.2,0.1,,2,1,6,27,42,825.0,330.0
287,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Diamond,5,825,0.38,2022,3.0,275.0,0.0,0.1,0.1,,2,1,6,27,42,825.0,330.0
288,Portugal,Uruguay,Lusail Stadium,Group Stage,low,Diamond,7,825,0.46,2022,3.0,275.0,0.0,0.0,0.1,,2,1,6,27,42,825.0,330.0
289,Ecuador,Senegal,Khalifa International,Group Stage,low,Bronze,3,259,0.47,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,5,10,33,777.0,310.8
290,Ecuador,Senegal,Khalifa International,Group Stage,low,Bronze,5,259,0.43,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,5,10,33,777.0,310.8
291,Ecuador,Senegal,Khalifa International,Group Stage,low,Bronze,7,259,0.42,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,5,10,33,777.0,310.8
292,Ecuador,Senegal,Khalifa International,Group Stage,low,Gold,3,619,0.26,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,5,10,33,928.5,371.4
293,Ecuador,Senegal,Khalifa International,Group Stage,low,Gold,5,619,0.22,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,5,10,33,928.5,371.4
294,Ecuador,Senegal,Khalifa International,Group Stage,low,Gold,7,619,0.4,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,5,10,33,928.5,371.4
295,Ecuador,Senegal,Khalifa International,Group Stage,low,Diamond,3,825,0.48,2022,3.0,275.0,0.0,0.2,0.1,,2,1,5,10,33,825.0,330.0
296,Ecuador,Senegal,Khalifa International,Group Stage,low,Diamond,5,825,0.37,2022,3.0,275.0,0.0,0.1,0.1,,2,1,5,10,33,825.0,330.0
297,Ecuador,Senegal,Khalifa International,Group Stage,low,Diamond,7,825,0.32,2022,3.0,275.0,0.0,0.0,0.1,,2,1,5,10,33,825.0,330.0
298,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Bronze,3,259,0.43,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,1,21,30,777.0,310.8
299,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Bronze,5,259,0.28,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,1,21,30,777.0,310.8
300,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Bronze,7,259,0.3,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,1,21,30,777.0,310.8
301,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Gold,3,619,0.47,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,1,21,30,928.5,371.4
302,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Gold,5,619,0.44,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,1,21,30,928.5,371.4
303,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Gold,7,619,0.41,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,1,21,30,928.5,371.4
304,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Diamond,3,825,0.24,2022,3.0,275.0,0.0,0.2,0.1,,2,1,1,21,30,825.0,330.0
305,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Diamond,5,825,0.46,2022,3.0,275.0,0.0,0.1,0.1,,2,1,1,21,30,825.0,330.0
306,Netherlands,Qatar,Al Bayt Stadium,Group Stage,low,Diamond,7,825,0.32,2022,3.0,275.0,0.0,0.0,0.1,,2,1,1,21,30,825.0,330.0
307,Iran,USA,Al Thumama Stadium,Group Stage,low,Bronze,3,259,0.47,2022,1.0,259.0,0.0,0.2,0.1,336.7,2,1,3,17,41,777.0,310.8
308,Iran,USA,Al Thumama Stadium,Group Stage,low,Bronze,5,259,0.33,2022,1.0,259.0,0.0,0.1,0.1,310.80000000000007,2,1,3,17,41,777.0,310.8
309,Iran,USA,Al Thumama Stadium,Group Stage,low,Bronze,7,259,0.26,2022,1.0,259.0,0.0,0.0,0.1,284.90000000000003,2,1,3,17,41,777.0,310.8
310,Iran,USA,Al Thumama Stadium,Group Stage,low,Gold,3,619,0.31,2022,2.0,309.5,0.0,0.2,0.1,402.35,2,1,3,17,41,928.5,371.4
311,Iran,USA,Al Thumama Stadium,Group Stage,low,Gold,5,619,0.3,2022,2.0,309.5,0.0,0.1,0.1,371.4,2,1,3,17,41,928.5,371.4
312,Iran,USA,Al Thumama Stadium,Group Stage,low,Gold,7,619,0.31,2022,2.0,309.5,0.0,0.0,0.1,340.45000000000005,2,1,3,17,41,928.5,371.4
313,Iran,USA,Al Thumama Stadium,Group Stage,low,Diamond,3,825,0.36,2022,3.0,275.0,0.0,0.2,0.1,,2,1,3,17,41,825.0,330.0
